bfenr,grundindeks,antalgrunde,grundid,husnummerid
6016871,1,1,f33ac753-7ef7-4206-b220-207eea4afe9d,0a3f507b-1808-32b8-e044-0003ba298018
6007788,1,1,b2191056-c790-493a-aadf-d17c542d4c77,0a3f507b-1d24-32b8-e044-0003ba298018
6013145,1,1,e451bbfe-c21c-472e-a30d-23f5d645a41f,0a3f507b-1d92-32b8-e044-0003ba298018
6029963,1,1,2b827ee1-ab86-4512-ac8f-93dbb602d63b,0a3f507b-1de1-32b8-e044-0003ba298018
6030678,1,1,bfc8d98a-6d07-4e32-bff2-19ebaabbe80c,0a3f507b-1e6a-32b8-e044-0003ba298018
6012319,1,1,e70e44d9-121d-4dcb-98a1-36f15d4a6277,0a3f507b-203d-32b8-e044-0003ba298018
6012493,1,1,b4e80d5e-aa86-4a75-bf69-4425833c7ca1,0a3f507b-206e-32b8-e044-0003ba298018
6007522,1,1,e106708b-497d-42c5-8f35-06849a490f67,0a3f507b-20db-32b8-e044-0003ba298018
6008549,1,1,9caa7016-708c-4b20-a7e8-dc086ed8dc9c,0a3f507b-2113-32b8-e044-0003ba298018
6020149,1,1,c6af2633-c3b0-4ff0-aa97-770fe50ed6bd,0a3f507b-220f-32b8-e044-0003ba298018
6021520,1,1,6a47697a-f909-4701-8aaa-6a120b43b444,0a3f507b-2289-32b8-e044-0003ba298018
6024048,1,1,bf863ce8-a011-4579-87f5-13538a92496c,0a3f507b-235a-32b8-e044-0003ba298018
6034563,1,1,86ef6bef-7a18-4710-869b-192c00a98d60,0a3f507b-199d-32b8-e044-0003ba298018
6025561,1,1,780261e0-ed62-4037-b865-398527049a07,0a3f507b-1a9d-32b8-e044-0003ba298018
6025708,1,1,201b51de-14ae-42ca-bc02-e0f1482a8b46,0a3f507b-1b5e-32b8-e044-0003ba298018
6021075,1,1,dc9a304a-f218-4abb-aad4-301109eb2dff,0a3f507b-1c45-32b8-e044-0003ba298018
6021087,1,1,7ce1ae5b-862e-4583-bc51-059eb863418f,0a3f507b-1c5d-32b8-e044-0003ba298018
6021133,1,1,a9676b33-d8e2-432d-a48e-492f266c91da,0a3f507b-1c72-32b8-e044-0003ba298018
6007785,1,1,d1dd9696-e06b-43c5-af25-58f990a5893a,0a3f507b-1d1e-32b8-e044-0003ba298018
6013164,1,1,877d7d73-d099-4b2e-9d3a-f8b5ad12805d,0a3f507b-1daa-32b8-e044-0003ba298018
6003510,1,1,60bb0a68-c337-40b0-bebd-417f3dd03fe2,0a3f507b-1e11-32b8-e044-0003ba298018
6034154,1,1,bd5d9874-a3ec-413c-9bdf-425362d912b1,0a3f507b-1ebd-32b8-e044-0003ba298018
6023974,1,1,e207baf3-8ed2-423c-b7a2-8366a387ea7a,0a3f507b-2381-32b8-e044-0003ba298018
6033679,1,1,cc4214a8-b64f-4e5f-971d-4d1a920874e9,0a3f507b-2457-32b8-e044-0003ba298018
6022236,1,1,0c733b81-da64-4d5e-90f7-693c75ae5f9c,0a3f507b-2528-32b8-e044-0003ba298018
6033637,1,1,627becc5-4272-4793-a313-569e0d5227e8,0a3f507b-260f-32b8-e044-0003ba298018
6019174,1,1,f0cd08f3-293b-43c2-8390-4d297f17110c,0a3f507b-266b-32b8-e044-0003ba298018
6019581,1,1,f003540d-0b3a-46a2-9f3f-91fcaa9c915e,0a3f507b-2684-32b8-e044-0003ba298018
6021575,1,1,84f3a1e0-a34e-4ee0-b9bb-21d3e3c1a3f7,0a3f507b-26a4-32b8-e044-0003ba298018
6014968,2,1,1765f0dd-ee6e-44af-b37c-143dcad5a737,0a3f507b-2747-32b8-e044-0003ba298018
6014968,2,2,f0b60d1a-b62a-4a79-a649-47d9f7c4c676,0a3f507b-2747-32b8-e044-0003ba298018
6025574,1,1,3d01796f-c312-45cb-af0f-ab9b91c4d065,0a3f507b-27e5-32b8-e044-0003ba298018
6029481,1,1,89730839-f256-4f93-9a07-d18f5a00b774,0a3f507b-2910-32b8-e044-0003ba298018
6028526,1,1,07ee22cd-e5d3-438e-aa7c-e041044a4ec6,0a3f507b-295b-32b8-e044-0003ba298018
6030944,1,1,d0c937a5-ded1-4d7a-a301-daf26dd6a19a,0a3f507a-ac7c-32b8-e044-0003ba298018
6028511,1,1,ca5f5792-32e3-4d10-81c5-35db2e910944,0a3f507a-acbf-32b8-e044-0003ba298018
6016787,1,1,6c272e2d-e101-4672-9518-3c92c3f82ca9,0a3f507a-ad58-32b8-e044-0003ba298018
6007924,1,1,0f9238de-f554-48c4-bb21-55a339699f5b,0a3f507a-add3-32b8-e044-0003ba298018
6034589,1,1,7f16fffe-d385-42d7-80fb-c96e5768d2ab,0a3f507a-aeb8-32b8-e044-0003ba298018
6032494,1,1,58ec201d-7619-4cc3-8fd9-8515fa294bac,0a3f507b-25e7-32b8-e044-0003ba298018
6000608,1,1,e3d3eea6-9238-436a-91c9-233496f61c74,0a3f507a-afff-32b8-e044-0003ba298018
6019209,1,1,f94fcb01-837c-4365-9241-ad01ae1450aa,0a3f507a-b04f-32b8-e044-0003ba298018
6019765,1,1,b1e3cd1e-1ff6-4169-bbf3-c6257919a43b,0a3f507a-b064-32b8-e044-0003ba298018
6009920,1,1,b8a325f3-33f0-40c6-ae30-6788c382b943,0a3f507a-b088-32b8-e044-0003ba298018
6024549,1,1,825d3e44-f254-4ba7-a402-1cfbfbd77d85,0a3f507a-b142-32b8-e044-0003ba298018
6010665,1,1,3d631b67-a183-4274-8a21-5f53ba37ccf2,0a3f507a-b2c8-32b8-e044-0003ba298018
9974314,1,1,20b4b458-d953-48dd-a619-ef7ef799e766,0a3f507a-e63b-32b8-e044-0003ba298018
6005848,1,1,bd7018dd-1740-4c5f-9246-6aec8c659204,0a3f507b-1fda-32b8-e044-0003ba298018
6011502,1,1,bce37c6f-8a0e-4768-ad74-a87cb076ab11,0a3f507b-209e-32b8-e044-0003ba298018
6003893,1,1,16c94251-f79c-4aff-af94-205f91a1e521,0a3f507b-219d-32b8-e044-0003ba298018
6021548,1,1,fdbbbf18-d389-44d7-a352-118c386ed417,0a3f507b-229a-32b8-e044-0003ba298018
6023800,1,1,13ce3b3e-3ec4-4e30-a264-41b7ed6d4ef9,0a3f507b-2357-32b8-e044-0003ba298018
6023824,1,1,b2dd20c3-6825-47da-939d-fd941ada0dec,0a3f507b-2413-32b8-e044-0003ba298018
6013087,1,1,48092f3f-3acf-4ccb-b9fe-d1bcdea71f24,0a3f507b-255b-32b8-e044-0003ba298018
6010586,1,1,d462e9ea-06da-45ed-a67d-1428006905d1,0a3f507b-25f3-32b8-e044-0003ba298018
6025206,1,1,65d982ba-6bdf-482b-80f3-5ce3f58e83c2,0a3f507b-263b-32b8-e044-0003ba298018
6019184,1,1,c7006ee0-2077-4be6-bb1d-539e57fd3cd9,0a3f507b-265a-32b8-e044-0003ba298018
6019175,1,1,5cceada1-83fd-481c-b82f-d6b0fe8ded31,0a3f507b-266d-32b8-e044-0003ba298018
6021480,1,1,d3885624-b274-4a67-b2dd-75298f9578c2,0a3f507b-2b87-32b8-e044-0003ba298018
6013030,1,1,34d19758-13af-4999-bd73-95018601e033,0a3f507a-6a7a-32b8-e044-0003ba298018
6003250,1,1,39dd5255-58e3-4562-a68d-f5043334bec3,0a3f507b-2ca4-32b8-e044-0003ba298018
6016480,1,1,b6ac5101-477e-4621-81dc-b2082d8b0cb0,0a3f507b-2dc7-32b8-e044-0003ba298018
6018357,1,1,ed30bcda-3216-4980-9b8c-2b5d2abcff9f,0a3f507b-2e76-32b8-e044-0003ba298018
6019998,1,1,5297b93c-d075-464d-b057-fd918098e578,0a3f507b-2f6b-32b8-e044-0003ba298018
6022982,1,1,9562d68d-5d45-4f89-a9f7-5aa9bea8478d,0a3f507b-3118-32b8-e044-0003ba298018
6020799,1,1,f2ee57eb-e370-440c-8a60-b3a9d0dc218b,0a3f507b-3189-32b8-e044-0003ba298018
6020863,1,1,3b3cf3d2-4322-4970-9bdd-bba17cbc8f4a,0a3f507b-319f-32b8-e044-0003ba298018
6033410,1,1,d4da7dec-4e2d-4393-9807-73cf04758f33,0a3f507a-b4a3-32b8-e044-0003ba298018
6033182,1,1,7ed449ba-5334-4c31-94e0-38864d160b6a,0a3f507a-b4b5-32b8-e044-0003ba298018
6010553,1,1,573c01a2-f8b2-489f-a836-13eadcf343a0,0a3f507a-b51b-32b8-e044-0003ba298018
6033186,1,1,00e58cbf-026f-4dcb-a42c-da3e1ae7e1f6,0a3f507a-b55d-32b8-e044-0003ba298018
6017129,1,1,af5e54f7-049d-44a2-ab0d-3d129c372d0b,0a3f507a-b5d5-32b8-e044-0003ba298018
6000778,1,1,a67b317c-1c77-40c6-b8cf-16987f1dd000,0a3f507a-b7cc-32b8-e044-0003ba298018
6006119,1,1,1490d838-37a5-4a53-af2f-0ee7f2d1e530,0a3f507a-b7fd-32b8-e044-0003ba298018
6003562,1,1,8f2203aa-3e5d-4f13-ace0-4cd56e43ad3b,0a3f507a-b832-32b8-e044-0003ba298018
6028046,1,1,4b65f0ae-0176-4300-84df-2049beabc16d,0a3f507a-b894-32b8-e044-0003ba298018
6007106,1,1,c326a6ae-33d4-4f11-9bb6-4dd13002a333,0a3f507a-b96d-32b8-e044-0003ba298018
6016976,1,1,04d8487d-c27e-4dda-9eb8-66a2ddfe4b47,0a3f507a-ba65-32b8-e044-0003ba298018
6025781,2,1,1e00ca48-f2b9-4612-9bec-8cd24e2364a2,0a3f507b-2694-32b8-e044-0003ba298018
6025781,2,2,c177e52f-efcc-4bcd-b316-e7e5355543b2,0a3f507b-2694-32b8-e044-0003ba298018
6021574,1,1,a022017e-aa50-4ea4-aa76-5696371030f1,0a3f507b-26a6-32b8-e044-0003ba298018
6015209,1,1,f472f510-4571-451b-b07f-3e19a32b6d2a,0a3f507b-2737-32b8-e044-0003ba298018
6034228,1,1,8a9ff3ab-e8e9-4f83-bed7-6d3d1b7e4915,0a3f507b-27a4-32b8-e044-0003ba298018
6029480,1,1,45773965-ef60-4163-b63c-a9e04e4dc427,0a3f507b-2911-32b8-e044-0003ba298018
6029154,1,1,a8467718-eaf6-4415-aebc-31e732d2a4ce,0a3f507b-299e-32b8-e044-0003ba298018
6003553,1,1,bc0d325e-7565-4aa0-973d-15c0a79bc540,0a3f507b-2a21-32b8-e044-0003ba298018
6004389,1,1,c7101ee0-7580-47c6-8007-8ad2cc941f0e,0a3f507b-2a7a-32b8-e044-0003ba298018
6012990,1,1,79703ae9-8ce7-4c93-8031-0854406f11e6,0a3f507b-2c07-32b8-e044-0003ba298018
6034135,1,1,f551f345-2e58-4932-bb3b-ed5e850f077f,0a3f507b-2d82-32b8-e044-0003ba298018
6014358,2,1,866d819e-164a-43dc-936c-251d3f0e418a,0a3f507b-2ddf-32b8-e044-0003ba298018
6014358,2,2,9a0805fe-6072-4a1e-9689-bb8753660a37,0a3f507b-2ddf-32b8-e044-0003ba298018
6021062,1,1,d5392aa3-ee7c-4bfb-b59d-7ad3b5608d9c,0a3f507b-31f2-32b8-e044-0003ba298018
6018218,1,1,d265e19f-594a-4e79-828c-0268d01122ab,0a3f507a-b31a-32b8-e044-0003ba298018
6033959,1,1,0b7428c4-e2fe-49b6-8340-95c12b70fa32,0a3f507b-32e4-32b8-e044-0003ba298018
6028356,1,1,caf2a3a9-7040-4ec7-8a33-ec47228e943f,0a3f507b-3390-32b8-e044-0003ba298018
6034089,1,1,59bcf8b0-a8d8-433e-9cb8-4e081a1d027d,0a3f507b-33de-32b8-e044-0003ba298018
6010669,1,1,128ffebe-0736-43ca-a32a-1853933cc1a6,0a3f507b-34b9-32b8-e044-0003ba298018
6033386,1,1,3010847f-3b1e-4e6c-ada8-069beddbc8fd,0a3f507b-34d7-32b8-e044-0003ba298018
6033395,1,1,d970bdf4-5063-4a01-b29a-dc33fe825608,0a3f507b-34f1-32b8-e044-0003ba298018
6002178,2,1,c7596090-6365-4626-9221-1416bdceaa83,0a3f507b-353f-32b8-e044-0003ba298018
6002178,2,2,e3fa643e-61e5-4cba-ae51-1eca3b196f45,0a3f507b-353f-32b8-e044-0003ba298018
6006435,1,1,a937f288-1c3d-47e4-89d7-edaee4d7566b,0a3f507b-3608-32b8-e044-0003ba298018
6031837,1,1,00ea5856-da45-4c22-852a-9e67f95c22f0,0a3f507b-3715-32b8-e044-0003ba298018
6019382,1,1,ce6d0f39-9f9b-42ab-8707-febdf6fcc29c,0a3f507a-bab7-32b8-e044-0003ba298018
6019358,1,1,536dc988-1f2f-44c7-8a55-e8ca427b5014,0a3f507a-bac4-32b8-e044-0003ba298018
6019349,1,1,e7cee4d7-dbcb-4bd1-a1b1-8591b3c62010,0a3f507a-bad6-32b8-e044-0003ba298018
6020406,1,1,c637d634-282e-4e01-a004-26983f089c79,0a3f507a-baed-32b8-e044-0003ba298018
6003272,2,1,64467fb0-1580-485b-943a-2b5b8a0ddd42,0a3f507a-bc01-32b8-e044-0003ba298018
6003272,2,2,b4a347b2-de9b-47de-a960-30f4d9484cbd,0a3f507a-bc01-32b8-e044-0003ba298018
6020876,1,1,dac99a6c-03b4-418b-9868-e422ed1ab83b,0a3f507a-bd04-32b8-e044-0003ba298018
6032021,2,1,06d45ea1-f8b5-4f60-9435-ccc7d41739c7,0a3f507a-bd67-32b8-e044-0003ba298018
6032021,2,2,d34166b6-9f8a-4cd8-9a5a-a7ac00ca5116,0a3f507a-bd67-32b8-e044-0003ba298018
6028253,1,1,2afe04ea-dcd7-46ee-9768-ce644f2cbcb3,0a3f507a-be91-32b8-e044-0003ba298018
6005988,1,1,1e38cb51-10ae-440e-9d05-6eb0236347b1,0a3f507a-bf65-32b8-e044-0003ba298018
6016774,1,1,deffadff-652e-436e-a9ce-e7261b934b75,0a3f507a-c01d-32b8-e044-0003ba298018
6034491,1,1,ca585e6c-3bba-4517-8133-40162c0db447,0a3f507b-2ae6-32b8-e044-0003ba298018
6009396,1,1,4b58c5b3-b23d-4e96-b8ab-b79c7106c464,0a3f507b-2e25-32b8-e044-0003ba298018
6028598,1,1,ddeb5b41-3464-42cc-87a7-79cef23e6d2f,0a3f507b-2ef9-32b8-e044-0003ba298018
6009268,1,1,507b0f99-c397-4576-aab7-8e6eb04e44bc,0a3f507b-2fa6-32b8-e044-0003ba298018
6032601,1,1,bed9d1ff-56f8-42fd-9474-5a0431c4b2fe,0a3f507b-3123-32b8-e044-0003ba298018
6020856,1,1,9de6ce31-0ce8-45dc-b13a-5f04219bffb4,0a3f507b-319c-32b8-e044-0003ba298018
6021280,1,1,f3aea9e7-9e50-47b8-9dce-5d46d3ff9690,0a3f507b-31f0-32b8-e044-0003ba298018
6034494,1,1,14e1627c-881a-4681-9423-cc8079dd830b,0a3f507b-32fd-32b8-e044-0003ba298018
6028360,1,1,993e507e-441e-400e-b7cf-b6acc46a027e,0a3f507b-3388-32b8-e044-0003ba298018
6002232,2,1,07e2007d-5a46-4da2-aed7-ee6bb71d149e,0a3f507b-3474-32b8-e044-0003ba298018
6002232,2,2,e8cf6cf5-29d4-4be3-adc4-8f338d8daf32,0a3f507b-3474-32b8-e044-0003ba298018
6033400,1,1,ff945392-393b-45b5-baa4-78c27246a598,0a3f507b-34d4-32b8-e044-0003ba298018
100025939,1,1,5fb1130c-2051-4d9e-8f7c-44404fc2b9cd,0a3f507b-4c53-32b8-e044-0003ba298018
100026058,1,1,97f9b295-6b56-411c-bb24-eb54f8b3c684,0a3f507b-4c79-32b8-e044-0003ba298018
100028671,2,1,2d63a2b4-1a31-404a-a6b3-84a695929fe4,0a3f507b-4cb4-32b8-e044-0003ba298018
100028671,2,2,3ccef1d0-ab56-4fef-87a1-ad922b238455,0a3f507b-4cb4-32b8-e044-0003ba298018
100025606,1,1,467b2db8-70dd-4566-8584-334c2b94fec2,0a3f507b-4db2-32b8-e044-0003ba298018
100026428,1,1,17cc5412-bd69-4481-a879-4647bfa50d0e,0a3f507b-4e6f-32b8-e044-0003ba298018
100029073,1,1,6b646f89-6800-469b-8ac3-8558e3be447b,0a3f507b-4f85-32b8-e044-0003ba298018
100030505,1,1,9e37fb5f-c7c4-49c6-a62d-915c90e1b245,0a3f507b-5033-32b8-e044-0003ba298018
100028090,1,1,a14635d0-8e5f-4fbe-acf8-a782e7e9ed76,0a3f507b-5061-32b8-e044-0003ba298018
100029243,1,1,55ea836b-0e43-4256-a33e-fefe0a216fc1,0a3f507b-50e2-32b8-e044-0003ba298018
6033251,1,1,53a5bed7-140c-435d-b440-7c7d69a0be1c,0a3f507b-34e9-32b8-e044-0003ba298018
6031250,1,1,4517f6c7-fbc0-4dac-b4f0-d9c88d5d6653,0a3f507b-3674-32b8-e044-0003ba298018
6030279,1,1,d25f1f33-dd8f-4cc5-b6d7-d10eed46dc77,0a3f507b-370f-32b8-e044-0003ba298018
6029511,1,1,a2e97c4c-e3b6-4b23-95b8-58ed47b7e9f8,0a3f507b-3792-32b8-e044-0003ba298018
6019080,1,1,3257e895-7cd8-4dcf-b9fd-e842422e2c33,0a3f507b-3810-32b8-e044-0003ba298018
6013651,1,1,e99fa92d-f8ef-40e8-8c84-a5dbf854836b,0a3f507a-e9f8-32b8-e044-0003ba298018
6025183,1,1,495251f2-4a42-4f02-b9a9-71835dedb022,0a3f507b-1bbd-32b8-e044-0003ba298018
6022282,1,1,9157b3f9-47e5-4475-a39b-e451b4896319,0a3f507a-4b6d-32b8-e044-0003ba298018
100029655,1,1,4d424f6a-d970-4c3a-b849-bf466227e8a7,0a3f507b-51ce-32b8-e044-0003ba298018
100028325,1,1,bca99c7d-cbe8-4bf0-ae93-5828f6644475,0a3f507b-5297-32b8-e044-0003ba298018
100028016,1,1,c1ee31a7-713a-4121-a64a-8c8d52857901,0a3f507b-547f-32b8-e044-0003ba298018
100025847,2,1,016a8f35-e7f7-4140-aa75-497d4efcf24c,0a3f507b-54cc-32b8-e044-0003ba298018
100025847,2,2,8b25a5a4-f909-404d-be68-a063c6ae9f07,0a3f507b-54cc-32b8-e044-0003ba298018
100025739,1,1,91b0a053-731e-4e04-98ce-58202c28808d,0a3f507b-5623-32b8-e044-0003ba298018
100029504,1,1,642087c8-b394-4e91-ade3-f7e7ce344104,0a3f507b-56f2-32b8-e044-0003ba298018
100028690,1,1,b3666eda-5890-4de7-befd-c7ab4d2d0e59,0a3f507b-5870-32b8-e044-0003ba298018
100026172,1,1,5f9cac55-b94d-43f0-9f10-d1acd3707dec,0a3f507b-598d-32b8-e044-0003ba298018
6029428,1,1,9d5b9277-5022-40a1-9c4a-387dc1d49a28,0a3f507b-376f-32b8-e044-0003ba298018
6004301,1,1,a45ab7de-537b-4d89-9691-194e3bb2a967,0a3f507b-37c7-32b8-e044-0003ba298018
6006886,1,1,13008064-db0d-43d7-8314-a32508d03098,0a3f507b-387d-32b8-e044-0003ba298018
6001031,1,1,b6db9a42-e6e7-4599-8034-c94d8cf4bb4a,0a3f507a-ee51-32b8-e044-0003ba298018
8163650,1,1,a5b1edd9-0464-495e-882f-ad2cd5c8f320,0a3f507a-a2db-32b8-e044-0003ba298018
6009479,1,1,1265b5fd-7b4c-4a23-942e-dc0a245aabda,0a3f507a-7309-32b8-e044-0003ba298018
7597649,1,1,26fd324d-f8be-441b-bc3e-59729aa4ceb9,0a3f507a-997e-32b8-e044-0003ba298018
6027215,1,1,e7b5276a-4a00-45f1-8e4d-e72b4fee998c,0a3f507a-a6e5-32b8-e044-0003ba298018
6027220,1,1,f89f4631-d005-47a2-aae1-6e7d905d5e08,0a3f507b-1084-32b8-e044-0003ba298018
6017773,1,1,fa3e2606-0b9b-4c44-9294-2bfd21be7bc9,0a3f507a-37bb-32b8-e044-0003ba298018
6018325,1,1,a1852b30-b761-4f52-9353-0d0d3cea73f6,0a3f507a-c1f9-32b8-e044-0003ba298018
6001915,1,1,46592eac-e414-4c92-b90f-d424738e8082,0a3f507a-c24a-32b8-e044-0003ba298018
6017384,1,1,c3df93b5-f9a2-4265-ab90-2fb0f3a9dcbd,0a3f507a-c4a9-32b8-e044-0003ba298018
6003040,1,1,b537f51d-9cef-4202-90c1-6b5cd1de76c7,0a3f507a-c51f-32b8-e044-0003ba298018
6006785,1,1,a5321d1f-58a2-4736-bed0-5f1f5c7b13b9,0a3f507a-c69e-32b8-e044-0003ba298018
6011553,1,1,2a1492ef-4b59-4bf1-af4c-c3ebc30edbd7,0a3f507a-c7cd-32b8-e044-0003ba298018
6023541,1,1,c70fccb2-ce18-4978-9fc0-c139dfb49770,0a3f507a-c8e8-32b8-e044-0003ba298018
6005989,1,1,4cdef254-1806-4d94-a3cc-70401f922d8d,0a3f507a-c9c1-32b8-e044-0003ba298018
6019248,1,1,88a7cd07-3d36-45bd-b57e-6b99648e054e,0a3f507a-c9db-32b8-e044-0003ba298018
6019780,1,1,9777cf77-ca3c-43cc-8569-69ecedb3ce9c,0a3f507a-c9f3-32b8-e044-0003ba298018
6019762,1,1,dab5c430-9af8-44ef-91b5-df79af5aef4c,0a3f507a-ca00-32b8-e044-0003ba298018
6025201,1,1,d23cd08c-774e-43b0-aa56-667363129572,0a3f507a-cb34-32b8-e044-0003ba298018
6009477,1,1,3e4ff266-8608-44d8-b86d-a1dfa4907227,0a3f507a-7306-32b8-e044-0003ba298018
6004670,1,1,c1029c95-0489-43fb-9202-8bd10ce568fc,0a3f507b-2a82-32b8-e044-0003ba298018
6009834,1,1,d7cf0731-5dcf-44e6-afd4-7d2c1d3fb0d4,0a3f507a-5560-32b8-e044-0003ba298018
7874491,1,1,d6036f42-882b-4323-86d5-2ab6b525d619,0a3f507a-7257-32b8-e044-0003ba298018
100025587,1,1,a6869633-b401-48d1-9375-186fcea45e44,0a3f507b-3f4e-32b8-e044-0003ba298018
100026207,1,1,054a95a3-8ecc-417a-b046-08f488d6fb32,0a3f507b-4065-32b8-e044-0003ba298018
100026849,1,1,879353c2-aab8-45c5-be92-b25b13a90bb5,0a3f507b-40e2-32b8-e044-0003ba298018
100026573,1,1,705e4dfa-4113-4c0c-b327-7cb3f334e282,0a3f507b-41d0-32b8-e044-0003ba298018
100026559,2,1,4ad28d79-d610-4272-9aa1-73e4a50a9a09,0a3f507b-42a5-32b8-e044-0003ba298018
100026559,2,2,b851649b-5f25-4a14-90ad-303d1737e788,0a3f507b-42a5-32b8-e044-0003ba298018
100025608,1,1,731ec13e-081a-49d5-88c5-63b96c8e0150,0a3f507b-437a-32b8-e044-0003ba298018
100029552,1,1,d4ac1cad-1909-4b62-bfde-118b6ba80b46,0a3f507b-5bb2-32b8-e044-0003ba298018
100027140,1,1,cef6edb3-6e03-4ee5-98cf-bce3a797e622,0a3f507b-5ab7-32b8-e044-0003ba298018
100026101,1,1,5adaa8c4-a457-4e58-abbf-4b6195241eec,0a3f507b-5b66-32b8-e044-0003ba298018
100027649,1,1,543f0683-1d42-4d61-b9e6-8d99a334ce8d,0a3f507b-5d3e-32b8-e044-0003ba298018
100026397,1,1,1af64355-ec22-441d-8a29-d79c0b1a357d,0a3f507b-5cab-32b8-e044-0003ba298018
100027017,1,1,89cd58cb-95e1-44da-bb56-50c75a0ae53a,0a3f507b-5d16-32b8-e044-0003ba298018
100029885,1,1,2e324378-415c-4944-baf6-82d597667c50,0a3f507b-5dd0-32b8-e044-0003ba298018
100025849,1,1,a343dc1e-d11d-4d48-bcaf-e7707841160f,0a3f507b-5e5f-32b8-e044-0003ba298018
100026714,1,1,886ba3f7-b33e-4884-b532-e083c0a4309d,0a3f507b-5eb4-32b8-e044-0003ba298018
100027023,1,1,d550bd6b-9b65-40f2-89e6-06390f325ef0,0a3f507b-6020-32b8-e044-0003ba298018
100026758,1,1,f91d79bf-4c64-4d82-804e-fec048f7f229,0a3f507b-6055-32b8-e044-0003ba298018
100025934,1,1,22372663-e229-467c-a569-a48c97acf1bc,0a3f507b-3f12-32b8-e044-0003ba298018
100028717,1,1,3dd8a9c0-7ec2-4e49-953b-4ad418f9b97c,0a3f507b-402d-32b8-e044-0003ba298018
100027686,1,1,ae4da90e-fea1-4197-b762-651557e20af9,0a3f507b-415a-32b8-e044-0003ba298018
100029489,1,1,adf1dcf5-aef2-4275-b0ff-8eb5b10dfbbf,0a3f507b-5a66-32b8-e044-0003ba298018
100029853,1,1,ab47f29f-a22f-41fb-8f08-d54c51b65cda,0a3f507b-42eb-32b8-e044-0003ba298018
100027838,1,1,0d6a941f-5481-4e5f-9eea-330eca33ebfa,0a3f507b-43ed-32b8-e044-0003ba298018
100025578,1,1,3d05055c-bd59-4899-829f-80d891922f20,0a3f507b-44b9-32b8-e044-0003ba298018
100030121,1,1,a7739779-f0f1-4b09-a4e9-7692e68b4a34,0a3f507b-453d-32b8-e044-0003ba298018
100030147,2,1,10e82e38-df8b-4e28-9a17-6fa0bb43fcd0,0a3f507b-4542-32b8-e044-0003ba298018
100030147,2,2,53aecb03-0404-435b-9f82-88b76a1a503e,0a3f507b-4542-32b8-e044-0003ba298018
6019989,1,1,591123b1-e024-42ca-b955-1c1f600fb1d9,0a3f507a-cc00-32b8-e044-0003ba298018
6020052,1,1,2fdb851c-8623-4eed-9c92-e4dbc1092bc6,0a3f507a-cce8-32b8-e044-0003ba298018
6024677,1,1,8af34868-2fe7-42a0-b765-ce575c0add0c,0a3f507a-cd4a-32b8-e044-0003ba298018
6033677,1,1,200a85aa-6f3c-4ac7-b032-c132a92f47fb,0a3f507a-5a19-32b8-e044-0003ba298018
6028663,1,1,47b47119-95a0-42bf-9bb7-9fe5301c602b,0a3f507a-ce8a-32b8-e044-0003ba298018
6027968,1,1,40b19001-eee3-4025-8d43-1ace7e18cd16,0a3f507a-cea2-32b8-e044-0003ba298018
6010127,1,1,ac8de43b-7076-4dd6-bc23-b1fc9e709bec,0a3f507a-cee8-32b8-e044-0003ba298018
6005680,1,1,044bbda3-2612-4b19-8066-3b4968217d27,0a3f507a-cfbb-32b8-e044-0003ba298018
6018481,1,1,a5040c2e-98ca-4f49-a19b-33ab417398e8,0a3f507a-d0b6-32b8-e044-0003ba298018
6025917,2,1,03fb9e7e-0e52-4b85-84e8-2a3f280f9b50,0a3f507a-d215-32b8-e044-0003ba298018
6025917,2,2,2dbf5dcb-34dc-4146-8d6c-3b2bc4c06c50,0a3f507a-d215-32b8-e044-0003ba298018
100028097,1,1,c755ff08-f31d-4f08-ba4d-5a20fa9a901a,0a3f507b-43ba-32b8-e044-0003ba298018
100027868,1,1,b60050e0-4d53-4925-b308-243245fcaa12,0a3f507b-4451-32b8-e044-0003ba298018
100030117,1,1,6fa52d34-b974-49c7-a815-ef6ca10ef8ba,0a3f507b-4545-32b8-e044-0003ba298018
100026468,1,1,c44a5923-b6d1-495e-a11d-1854b736bbc4,0a3f507b-45c8-32b8-e044-0003ba298018
100026509,1,1,df7073f2-175e-40ba-9bad-4b218625c0ae,0a3f507b-4700-32b8-e044-0003ba298018
100026123,1,1,8276e0d3-b68e-4d6c-8c08-d9fb9a68338c,0a3f507b-476b-32b8-e044-0003ba298018
100029027,1,1,576a69ce-865b-449d-ad8d-bf6842b8b1c7,0a3f507b-48c1-32b8-e044-0003ba298018
100027736,1,1,8cda4cbb-db5a-4dfb-b6a1-3480e9c8d62b,0a3f507b-48fa-32b8-e044-0003ba298018
100027701,1,1,4554b27d-26e2-493c-b943-58aa52c5ec9d,0a3f507b-4960-32b8-e044-0003ba298018
100027462,1,1,dea7f334-1019-4c50-b9f7-31e3348211f3,0a3f507b-6067-32b8-e044-0003ba298018
100026841,1,1,368cf9e9-a3c9-43d5-b55d-7cbff336b5db,0a3f507b-60db-32b8-e044-0003ba298018
100026981,2,1,1f7a1f38-359c-4672-bc82-92f01f5b4e49,0a3f507b-5c8b-32b8-e044-0003ba298018
100026981,2,2,7de15ef5-1547-4d94-930b-d03963c71bb5,0a3f507b-5c8b-32b8-e044-0003ba298018
