bfenr,grundindeks,antalgrunde,grundid,husnummerid,antalbygninger,bygningnr,bygningsid
6018334,1,1,400601bb-a7a1-46ba-b87c-db8c0e9e2428,0a3f507a-df4d-32b8-e044-0003ba298018,1,1,574e34c6-f13f-4bb6-86a3-58611cb76db5
6022930,1,1,9408cdb5-4ca9-4f08-94bb-5a3f18974409,0a3f507a-dfc1-32b8-e044-0003ba298018,1,1,a0683407-8f3e-4287-b783-fcfbe0c4840c
6010701,1,1,4b3609d2-1cea-4c71-8cab-b8b2eb26220d,0a3f507a-a920-32b8-e044-0003ba298018,1,1,2371b066-813e-4946-8597-3047642320fa
6021438,1,1,a146e6ae-121d-4131-b843-f6e337b3f515,0a3f507a-cd93-32b8-e044-0003ba298018,1,1,0b0ff331-68d6-4179-aca9-2d396293f86a
6027325,1,1,2cbc8ea6-7631-41e0-afb0-cef4f0103232,0a3f507b-2616-32b8-e044-0003ba298018,1,1,521c1be7-2ae3-47b2-a765-6a9357c31774
6033697,1,1,4913b180-83c6-4cfe-b11a-4d5eba9ade7d,0a3f507a-ce4f-32b8-e044-0003ba298018,1,1,6d951cf0-d154-4c3a-b062-b33f7e9ec607
6001991,1,1,2e66e8f1-3205-4939-9a0d-ecf2cd5c8ce4,0a3f507a-cf2c-32b8-e044-0003ba298018,1,1,1715f4f8-fc5f-4013-a9db-009f1bdaf69c
6005855,1,1,4b6cfd67-3d64-4511-85ff-4bb267cddf6b,0a3f507a-cfc9-32b8-e044-0003ba298018,1,1,8b0a6d35-584a-4ea8-9ff2-e59b4de311ca
6020325,1,1,6e52c3f8-4354-4158-81de-95490fcd8216,0a3f507a-d0b5-32b8-e044-0003ba298018,1,1,5684208c-d6b2-4bc3-b827-f383adfbff65
6025908,2,1,9275497d-3327-40b4-bae5-6cc7cf83738e,0a3f507a-d21e-32b8-e044-0003ba298018,1,1,864965e0-1c19-4019-9848-d4d764e26832
6025908,2,2,bf4c9d23-2853-4e9a-9051-a9ef54a5f038,0a3f507a-d21e-32b8-e044-0003ba298018,1,1,864965e0-1c19-4019-9848-d4d764e26832
6014599,1,1,ba6fdae0-6c2a-4011-9f63-e0a690b08286,0a3f507a-d2d0-32b8-e044-0003ba298018,1,1,6957b2a5-c30a-4946-beed-f7fc24c44357
6026309,1,1,c4f01c30-f551-4287-b18c-0b1705b348a9,0a3f507a-fca5-32b8-e044-0003ba298018,1,1,f6555981-85aa-4efa-a2c1-1c656af77f94
6007369,1,1,2e3e414f-1a8f-4a95-b277-02d3144f1234,0a3f507a-fd8e-32b8-e044-0003ba298018,1,1,2fc5295a-f046-47c9-93a6-f893af9f91a3
6033983,1,1,1f06bb9d-b2b0-4994-aac2-71f0abdba56a,0a3f507a-fead-32b8-e044-0003ba298018,1,1,f0ae7639-fb29-4790-84e2-463abaf9fdd2
6002792,1,1,7ce2f1c6-0e6b-44ed-b302-95d5f444f247,0a3f507b-0097-32b8-e044-0003ba298018,1,1,2082138c-7057-4212-8afc-7cedf250ad5b
6015842,1,1,42f7c546-096a-488d-8821-67feac0d5091,0a3f507b-0244-32b8-e044-0003ba298018,1,1,f370a9c9-e3a4-4241-8aa3-1a7f26f5f765
6026042,2,1,1e269358-5b9b-42d1-8d17-37c10448fcec,0a3f507b-030c-32b8-e044-0003ba298018,1,1,081d6838-8dbc-45a3-8dd2-2c9ab0fafba3
6026042,2,2,232ed72f-4608-4cc2-b70b-e144e973b646,0a3f507b-030c-32b8-e044-0003ba298018,1,1,081d6838-8dbc-45a3-8dd2-2c9ab0fafba3
6005849,1,1,212876d0-cc12-4d57-908e-5f250c56e6cd,0a3f507b-03a4-32b8-e044-0003ba298018,1,1,5b23bbc3-ac2e-4eef-8465-40fc4318d41d
6021660,1,1,696a272a-cb5d-4b5a-87e7-5d9338401b4c,0a3f507b-0457-32b8-e044-0003ba298018,1,1,60cbe8fd-2c76-4187-8aac-ae5ba3d3170e
6021738,1,1,6269e5e8-f7aa-4e36-9e42-b132ef05d407,0a3f507b-0480-32b8-e044-0003ba298018,1,1,e8bb5e3c-878b-4539-ad39-26da8a12e480
6017666,1,1,b8e16126-36a5-4e42-8a89-b4d4394b54eb,0a3f507b-0567-32b8-e044-0003ba298018,1,1,789666ac-2109-4cfd-85e4-d21c5728ccd3
6021760,1,1,e26c5934-dfb0-4667-9a1b-a8c4c3c76c46,0a3f507b-0744-32b8-e044-0003ba298018,1,1,97eef7b1-300c-49bb-a7fe-68d19faa85f7
6002041,2,1,364547eb-9a16-4971-8000-1d4b429b6a49,0a3f507a-e055-32b8-e044-0003ba298018,1,1,15f5e730-e4bd-4097-8275-fd5644ff3745
6002041,2,2,887492d2-9bf0-4dd3-80aa-16c3d95dc480,0a3f507a-e055-32b8-e044-0003ba298018,1,1,15f5e730-e4bd-4097-8275-fd5644ff3745
6013764,3,1,8f9cd051-c31f-4938-a383-d23f45e4010d,0a3f507a-e272-32b8-e044-0003ba298018,1,1,01a7761f-a2ba-4799-80e2-ca26811394ab
6013764,3,2,96cd28bc-98bb-4131-8d93-ebaba44ba1af,0a3f507a-e272-32b8-e044-0003ba298018,1,1,01a7761f-a2ba-4799-80e2-ca26811394ab
6013764,3,3,d6fd528a-1b30-477c-ba37-19a1eea6af63,0a3f507a-e272-32b8-e044-0003ba298018,1,1,01a7761f-a2ba-4799-80e2-ca26811394ab
6016064,1,1,a33e0e02-0391-47f4-a625-8c39301034c6,0a3f507a-e388-32b8-e044-0003ba298018,1,1,6307836b-211d-4299-a66c-a679a49c0bbd
6021183,1,1,eb603db1-f5df-41e8-a19a-c56f781901bc,0a3f507a-e3e9-32b8-e044-0003ba298018,1,1,78cca75c-3762-4699-a6c3-42e7dd1b51cc
6029951,1,1,c54154cb-5164-4173-bf51-d152a8675612,0a3f507a-e46f-32b8-e044-0003ba298018,1,1,0aa7e0bd-e95c-4b24-837e-f3ede58d3cf2
6032608,1,1,42b693eb-e235-4ea4-8437-d02e5d992bdc,0a3f507a-e504-32b8-e044-0003ba298018,1,1,bff50a0d-f4f0-491e-9817-929826afb2c0
6021389,1,1,c425e422-a93d-434a-9c3c-e0d3bae5ff18,0a3f507a-e60d-32b8-e044-0003ba298018,1,1,e7463d9c-408e-4335-a640-0ef518a2f3af
6021372,1,1,838e6c4e-bb86-402b-b338-2803cc7127e4,0a3f507a-e61a-32b8-e044-0003ba298018,1,1,b9c73a7a-bf50-4265-b716-eb700af8ddad
6021339,1,1,1fc94184-a979-46c1-ab43-d04b0bc9eb7f,0a3f507a-e631-32b8-e044-0003ba298018,1,1,1be7b9c4-1591-4a13-95f0-0fdccc9cb2f6
6018086,1,1,89f8335f-72b8-4d2b-8cc3-d4d0cb209027,0a3f507a-e790-32b8-e044-0003ba298018,1,1,2cd39c6d-2db4-4975-bd89-f9daddd648a1
6022147,1,1,8eeb1ee2-8976-41a9-a41d-f58a638a5a43,0a3f507a-e85b-32b8-e044-0003ba298018,1,1,3b50c74e-1a28-441b-a12b-048222e5b687
6020090,1,1,1acef8a2-5c3f-4851-bbcf-075eb7f6b655,0a3f507a-d38f-32b8-e044-0003ba298018,1,1,a49e76a6-2b4b-4314-b716-522c90158796
6027546,1,1,cb440aff-7ea6-419c-ad15-f4bab06fc431,0a3f507a-d3e3-32b8-e044-0003ba298018,1,1,444bd68e-eb79-47c1-9beb-3ff1db6323ab
6000513,1,1,4f8247ab-7b40-47fd-9faa-0a407dd63428,0a3f507a-d471-32b8-e044-0003ba298018,1,1,a37ec975-99b5-4667-a415-2ea855febadf
6018943,1,1,eb123718-e0da-4967-8136-fc089c4248fa,0a3f507a-d4a9-32b8-e044-0003ba298018,1,1,549a03be-44cf-4c44-af70-7a61b1b28c10
6018927,1,1,dbf2b875-232d-431e-8aad-60e5898b03ea,0a3f507a-d4c2-32b8-e044-0003ba298018,1,1,0b82cc0c-6528-49aa-a7e7-e18f5bebcf2e
6004430,1,1,73bfeb1e-476f-4ddc-a858-037b2aeaac72,0a3f507a-d5cc-32b8-e044-0003ba298018,1,1,d5780e06-d58f-4008-b6a9-d2667492c89f
6013259,1,1,13e5adb0-d302-494f-a765-40fcb6f564dc,0a3f507a-d645-32b8-e044-0003ba298018,1,1,40f7afc3-53ce-48a3-a1d2-7675ed73887c
6013194,1,1,016efd3f-9513-4732-af3f-6b6b8f85eac8,0a3f507a-d65a-32b8-e044-0003ba298018,1,1,bc8dde84-854c-4b28-870c-0c7a0da6bc37
6016306,1,1,d75460e9-f0b2-4df1-8af7-5cde272ee457,0a3f507a-d746-32b8-e044-0003ba298018,1,1,e900c20f-29ed-4eb0-85c6-1f9021727922
6027016,1,1,cbb79208-4a62-4178-bf61-0a56fe89a355,0a3f507a-d7ee-32b8-e044-0003ba298018,1,1,4ceccec5-adaf-4cc8-81d3-f836c8e65d68
6016837,1,1,25c34363-eaa7-45ec-8ea7-12c1dbca4c33,0a3f507a-d946-32b8-e044-0003ba298018,1,1,cff0e453-6cf3-4105-808b-3a423121f7d5
6011896,1,1,df0ac180-2fbc-4f4f-b5e0-5047cdec3dcd,0a3f507b-080b-32b8-e044-0003ba298018,1,1,a1f7f89a-d7de-4d69-9cd9-ef96dbe57607
6017484,1,1,35d6432f-cb64-4985-9f3d-2947e6895a8c,0a3f507b-088b-32b8-e044-0003ba298018,1,1,ffe86d90-36d9-4fa8-95a7-cbce462cf255
6032647,1,1,b055ae85-6541-444c-aa62-ae01fa9b0ecb,0a3f507b-0940-32b8-e044-0003ba298018,1,1,3520f4e1-80d5-4e5d-9564-da8d79e14b19
6010388,1,1,82e388c0-d09f-4156-8709-9e6fa6114975,0a3f507b-09ae-32b8-e044-0003ba298018,1,1,c4290da0-e0f6-411a-bf73-c91a89ad5b2e
6028557,1,1,498b95ce-fd87-451a-ab59-640138902c00,0a3f507b-0a48-32b8-e044-0003ba298018,1,1,f3c7ef86-181e-41e5-b864-7efa5e058eb5
6009130,1,1,3130c4af-cd26-41cb-a5eb-ed99631e2f22,0a3f507b-0acf-32b8-e044-0003ba298018,1,1,7b5984b9-af4a-42b6-bf75-f4a953ab583f
6011830,1,1,b7d7b63f-8b22-4f72-888d-4a95d11cda48,0a3f507b-0b48-32b8-e044-0003ba298018,1,1,b35b8035-32fd-4981-acec-1d71e1c02b00
6022110,1,1,5954e301-1c31-4940-aa45-e0e26d2182bb,0a3f507b-0d01-32b8-e044-0003ba298018,1,1,488b8064-404f-4610-bbba-cc4d734c7217
6022623,1,1,11814d24-e1bd-4627-a5ee-3a7c9790bee9,0a3f507b-0d7a-32b8-e044-0003ba298018,1,1,f1076a36-d900-4475-8594-9d68b19af759
6033114,1,1,8a93f259-932e-4d53-932b-db3a4fd78c0f,0a3f507b-0e9b-32b8-e044-0003ba298018,1,1,636ebb7d-5d9f-426a-8eb3-e11ea4a7a64f
9941820,1,1,1d228016-93ba-4f09-878d-88465372ca52,0a3f507a-5cde-32b8-e044-0003ba298018,1,1,140b587b-4771-4fdc-af3d-8a8ef2d02d85
9941830,1,1,23a66bf6-d0c1-4e6d-8b47-874f49d8a5ae,0a3f507a-5cea-32b8-e044-0003ba298018,1,1,ec816384-8170-4df0-ba9f-c6c128afb390
6007018,1,1,fd1ee37e-ddf0-409c-ac2c-01fb847ae852,0a3f507a-dada-32b8-e044-0003ba298018,1,1,4328f1f8-ddb1-4344-a347-2a41bd5f664b
6012655,1,1,1f492fce-4d6e-4da2-bec2-3a1b70c52707,0a3f507a-db8b-32b8-e044-0003ba298018,1,1,5314f142-5c79-4311-8de2-be09705c045c
6005584,1,1,9da3dd0f-0097-4d9d-be42-55b3d6f93c39,0a3f507a-dbfa-32b8-e044-0003ba298018,1,1,e9822f14-c179-492d-bbd1-f09c4285ee9a
6004492,1,1,56d15b2c-0cb3-4ec8-8e61-21533fce3350,0a3f507a-ee1b-32b8-e044-0003ba298018,1,1,b27176f8-31c6-4cfa-85c2-89ca7e337be3
6004592,1,1,f9cbce99-119c-4fbc-b540-a2a9564c5396,0a3f507a-dc99-32b8-e044-0003ba298018,1,1,e27a30aa-2bf6-4056-b04e-aad103b4594e
10204009,1,1,1c9b6bf4-c2d4-43b9-8802-d9df4c6a3c80,0a3f507a-a504-32b8-e044-0003ba298018,1,1,ac971db3-99c6-4120-a7ad-1e52f76d943d
6017554,1,1,937a4409-cc41-45b8-9302-a3d745e49255,0a3f507a-deae-32b8-e044-0003ba298018,1,1,9da1ade3-fdf3-47af-9f3b-354183060560
6004157,1,1,2bf7ae0c-17ab-4394-89b4-1add8bbc92cc,0a3f507a-ded7-32b8-e044-0003ba298018,1,1,24a5d043-1032-4636-8ebc-1a8cab6a97a9
6018050,1,1,3ed11a0d-2da9-479d-8575-ef9c00413839,0a3f507a-df25-32b8-e044-0003ba298018,1,1,6b4bae45-0668-4451-a9da-c3cd2864f91b
8313881,2,1,132a3aa6-12cd-4a08-867e-b84a975601fd,0a3f507a-e1b6-32b8-e044-0003ba298018,1,1,9da58577-670b-479f-80e2-2376ed842d3f
8313881,2,2,132a3aa6-12cd-4a08-867e-b84a975601fd,0a3f507a-e1b6-32b8-e044-0003ba298018,1,1,9da58577-670b-479f-80e2-2376ed842d3f
6013831,1,1,b97aae55-d6a5-479f-b078-3926ba65d3d3,0a3f507a-e267-32b8-e044-0003ba298018,1,1,34cf15db-6f6e-4fd1-9728-4005d8a0a5d9
6033292,1,1,215635f5-c6ff-45ef-8ed1-4a0f3a0d990e,0a3f507a-ea54-32b8-e044-0003ba298018,1,1,3795ba0c-c927-46bd-b6c4-6b8efeee0a5a
6030828,1,1,c3b5690e-f1db-44ed-b0db-24f3a7f7ee75,0a3f507a-ea8c-32b8-e044-0003ba298018,1,1,37da16d8-2d21-4954-a717-607779e6e904
6005238,1,1,ed011a62-e592-4f03-806c-06e6793310a4,0a3f507a-eb34-32b8-e044-0003ba298018,1,1,3a7b8bf0-95f1-4c71-9d5f-9f1723cb6c44
6022954,1,1,e729c4cb-1385-41c3-91e6-de6468042b5d,0a3f507a-ec94-32b8-e044-0003ba298018,1,1,f955222c-e56a-4187-8094-cec4ce6fd74b
6003703,1,1,6d2e4801-cb59-4be5-a9d7-8cb4fec01510,0a3f507a-ece6-32b8-e044-0003ba298018,1,1,8e4a9199-9aaf-4a17-9f54-46cb2fc9404f
6032578,1,1,81576462-f8d4-431b-b5c0-1b29fda5ce7b,0a3f507a-edc2-32b8-e044-0003ba298018,1,1,1a7a5e17-cda9-493f-9364-7e4effa4d5d9
6000799,1,1,5266d41c-d919-4958-8180-2a5f621eb665,0a3f507a-ee48-32b8-e044-0003ba298018,1,1,e8c47c5f-9b2d-4c2a-a777-bd2314ca5279
6010538,1,1,6332dd1a-2743-489d-9ff8-995d0374bf80,0a3f507a-ef2e-32b8-e044-0003ba298018,1,1,1f59e167-ab8e-4197-af5b-94e671a83ef4
6024007,1,1,16e657e5-835c-4728-aada-11b3bc626597,0a3f507a-ef7b-32b8-e044-0003ba298018,1,1,53e0c5c2-1a00-49e3-ac46-610dda0e354c
6025375,1,1,d3428bed-7be2-4d89-ac3b-dba54217b88f,0a3f507b-1078-32b8-e044-0003ba298018,1,1,836fc858-d885-46ed-b7c5-f46ad0b5ec2f
6033132,1,1,f8c7b567-8df3-4255-beb9-cd31c4772e9b,0a3f507b-10fa-32b8-e044-0003ba298018,1,1,277ce652-f008-48be-91be-50620cb8864d
6002399,1,1,3d19dd10-3d41-4e9f-b6cd-d9ebbb57693c,0a3f507b-11ef-32b8-e044-0003ba298018,1,1,35bbe130-f639-4c69-b0c5-cfddb1054340
6033820,1,1,1b68e27b-8231-46b0-9549-ada681d6bd80,0a3f507b-121b-32b8-e044-0003ba298018,1,1,309dfc0c-647d-4bb8-8372-64a3a1ba38c1
6022801,1,1,63db11a8-4b96-469c-8a8d-6b3e2c5d200c,0a3f507b-1363-32b8-e044-0003ba298018,1,1,f460001f-7fd0-4527-95f7-f7ff9cfa729c
6026766,1,1,465be885-8752-4dcd-89c2-64b37936a849,0a3f507b-13b7-32b8-e044-0003ba298018,1,1,fe4083e5-cf86-4d79-acd3-7bf915d1dbb1
6031543,1,1,a6d6e0d5-2147-4bbd-901e-ab01045b62bc,0a3f507b-1486-32b8-e044-0003ba298018,1,1,e68d85c7-2be6-4185-812b-da74390093af
6027628,1,1,ea00f856-2655-42a7-bb62-744fbb1160a7,0a3f507b-14f9-32b8-e044-0003ba298018,1,1,26605148-55a9-404c-a3ef-7ebb99574660
6005839,1,1,b1dc51d4-3597-4cdb-b6bd-384419db4ced,0a3f507b-1546-32b8-e044-0003ba298018,1,1,e0f31df1-100c-474f-af3e-4c9a7f26cc7e
6011176,2,1,a5d6cce9-6a4b-401d-865d-b2ea750126cf,0a3f507b-15b2-32b8-e044-0003ba298018,1,1,4f651898-ffeb-48fd-846d-bd6d196072ad
6011176,2,2,df104cf6-8bba-4aec-8bbf-54984cd20ce9,0a3f507b-15b2-32b8-e044-0003ba298018,1,1,4f651898-ffeb-48fd-846d-bd6d196072ad
6013410,1,1,375da69d-18c0-4fbd-bdd4-59d433e9a47e,0a3f507a-e65c-32b8-e044-0003ba298018,1,1,21d181c5-0dd6-4736-8d84-4ae9f91bb66d
6031975,1,1,583cf765-ea32-4f37-a270-53bcda62d0c5,0a3f507b-1677-32b8-e044-0003ba298018,1,1,edc73728-0511-4850-ba14-edeb177147d0
9034245,1,1,0e17304d-0f62-4083-9d8b-939c9240693a,0a3f507a-3fac-32b8-e044-0003ba298018,1,1,185767ec-ff22-4b0c-b222-972cadb786f5
6023239,1,1,8e50f345-9f4b-4d2a-b992-fec57df5e916,0a3f507a-9163-32b8-e044-0003ba298018,1,1,cd3b4719-47a1-43ee-9949-a8b048a5ef00
6029681,1,1,216ef120-d494-4f0f-8969-7add4c8a833c,0a3f507a-9225-32b8-e044-0003ba298018,1,1,3c74af97-f1c4-4dd1-997e-0f1d14a4ecd3
6029256,1,1,7abcaa65-8ed9-4d25-8323-9b04ee005dbc,0a3f507a-9243-32b8-e044-0003ba298018,1,1,1d6fe7ec-b801-45f7-9fe0-e781bdc128b8
6007696,1,1,10e224de-680f-4e66-af77-8a2d78d12966,0a3f507a-928d-32b8-e044-0003ba298018,1,1,a5bc69fd-9043-4187-82c7-0522954940b1
6008031,1,1,1db45750-5e08-4a57-b659-a6af9a05301f,0a3f507a-92c8-32b8-e044-0003ba298018,1,1,900abb5a-098a-4df3-b449-7b3b3f1b8969
6006305,1,1,7e544aef-7c4d-445f-b4b4-25c51c4a9e31,0a3f507a-9332-32b8-e044-0003ba298018,1,1,ad83ca30-1c8e-4abe-97f0-38f7c03b6786
6006332,1,1,a068b5c2-f907-413c-9df2-67dd5bae2d73,0a3f507a-9343-32b8-e044-0003ba298018,1,1,5fecd607-2566-4326-a3a6-b10a90a77907
6001519,1,1,7f63c733-55c2-4c0a-bfcb-e1850dd2c87c,0a3f507a-936f-32b8-e044-0003ba298018,1,1,600178ae-cbc6-42af-86ae-3fb1c1a0f573
6023329,1,1,b085d05d-e7f3-4e82-aced-27ad1694bc01,0a3f507a-93f6-32b8-e044-0003ba298018,1,1,826495a7-fa65-4c76-8438-0b8b1f90ad55
6023309,1,1,e3efaa26-9a85-47f4-827d-b539cb0d988c,0a3f507a-940f-32b8-e044-0003ba298018,1,1,db3a2c87-1010-44c0-8547-f954626229b7
6020416,1,1,5841cb72-44a7-4998-ad3d-92e29abe0557,0a3f507a-e28a-32b8-e044-0003ba298018,1,1,e1079987-59d1-4129-a36f-84e0138eb8cc
6003695,1,1,47dd353c-61e8-4360-a400-8ede5b86061b,0a3f507a-e328-32b8-e044-0003ba298018,1,1,8ff49b32-960d-441f-a960-a61c93feceac
6001186,1,1,8ddeb901-5b9c-4aed-8920-fe9e158b6598,0a3f507a-e341-32b8-e044-0003ba298018,1,1,0bc08e52-cb21-4a2b-bf28-5daed27ca77c
6014306,2,1,1b5b50ba-baf1-4cba-93de-2941fda1cb89,0a3f507a-e397-32b8-e044-0003ba298018,1,1,a5663724-d28f-4383-8c69-baf4e192ed6c
6014306,2,2,33471a81-1883-4e59-a3c0-4db950cce931,0a3f507a-e397-32b8-e044-0003ba298018,1,1,a5663724-d28f-4383-8c69-baf4e192ed6c
6009906,1,1,121ad667-e41f-47ed-b831-d5ac33a194a8,0a3f507a-e42e-32b8-e044-0003ba298018,1,1,84026329-5f57-49bf-a741-357985c63e4b
6029952,1,1,b8b9dc4d-0eea-4232-a39b-0d89d1907baa,0a3f507a-e470-32b8-e044-0003ba298018,1,1,9567ec51-27a9-47b5-b09e-80871d84d239
6022159,1,1,043fc492-ed08-4d29-9633-3acc3b5b7d58,0a3f507a-e4d3-32b8-e044-0003ba298018,1,1,3203a083-e67d-4172-83e3-a2fddc08631d
6021996,1,1,d6beb5e8-cb7c-4a5b-b231-1da9f19e7187,0a3f507a-e590-32b8-e044-0003ba298018,1,1,a2c27ab9-9f30-4b10-a34c-8c05ee04862d
6021382,1,1,c8e9358b-a1b2-49af-ba19-8b1660db5c1c,0a3f507a-e5ff-32b8-e044-0003ba298018,1,1,3f6ac461-e586-49ad-9452-29c9e9529175
6021366,1,1,fcd8a26a-135c-48cb-8fca-d0bcdbcb8b16,0a3f507a-e60e-32b8-e044-0003ba298018,1,1,a9d343dd-8773-44a3-ae94-b79f6bb8a5e5
6021326,1,1,67f42db5-a063-4c27-a0ec-69284feaa3bb,0a3f507a-e626-32b8-e044-0003ba298018,1,1,6c87394d-c799-4ef8-a559-3aa4cbc370ad
6018304,1,1,dfdb364b-eba9-4adf-80bc-2c5d41887cd1,0a3f507a-e7c3-32b8-e044-0003ba298018,1,1,885a8f00-5caa-4f01-a9e8-956156c479a6
6034085,1,1,aef2f0c8-53f3-43ef-a51a-5393f9cad094,0a3f507a-f06f-32b8-e044-0003ba298018,1,1,51cec945-b3f6-4790-a7a3-2e2b346967cc
6014836,2,1,0f0b863a-0ed1-4b36-bf1d-584c6cd92a5f,0a3f507a-f0e9-32b8-e044-0003ba298018,1,1,64f4b14c-c47a-4736-8995-18cdac6b9588
6014836,2,2,8586744a-d9f9-4361-ad39-4a27528be42d,0a3f507a-f0e9-32b8-e044-0003ba298018,1,1,64f4b14c-c47a-4736-8995-18cdac6b9588
6016392,1,1,400c32db-5f12-4b89-9286-61f9a70c88a0,0a3f507a-f142-32b8-e044-0003ba298018,1,1,38b15f45-f16b-4a34-8e75-a1cf880c11e0
6033268,1,1,5e6bacd5-cf8e-49b9-8875-64605e6120b1,0a3f507a-f29a-32b8-e044-0003ba298018,1,1,2064aac7-cf32-45a2-807e-5eb31624c1da
6027662,1,1,7f777f7d-17b5-42d7-b94f-ad9199e4f756,0a3f507a-f55f-32b8-e044-0003ba298018,1,1,b18ce9d9-b456-4ea1-b517-605b5f667e5f
6031718,1,1,61d81cc8-63a7-45c0-abd0-40a503519d7d,0a3f507a-f678-32b8-e044-0003ba298018,1,1,dc8b5579-82e4-4959-b659-4a4c26b0a529
6001087,1,1,ab06e22a-ead6-4648-92ed-dfbfb00bf217,0a3f507a-98fb-32b8-e044-0003ba298018,1,1,51b639c2-7350-491f-b382-1f489a43fda6
6009085,1,1,f703cb18-163b-449c-bafa-2b48e6fd3c77,0a3f507a-f6e7-32b8-e044-0003ba298018,1,1,70c805a1-7052-4d8f-8ec2-cb666096e4e2
6004519,1,1,9954b5e8-9c79-4ef8-b56b-1f8f50e63344,0a3f507a-f8db-32b8-e044-0003ba298018,1,1,8ef0ee18-3cbe-46a3-88eb-338e332bd5d7
6001378,2,1,18c359f8-364b-4e72-9af2-2f7a422aaa5a,0a3f507a-f943-32b8-e044-0003ba298018,1,1,eb685b10-1e55-4362-9d01-7e3476317145
6001378,2,2,dfccfb20-1981-4780-ac19-c8ec6536d1d8,0a3f507a-f943-32b8-e044-0003ba298018,1,1,eb685b10-1e55-4362-9d01-7e3476317145
6031969,1,1,377435d1-699a-4c7e-a2e8-6635c46339e7,0a3f507b-1682-32b8-e044-0003ba298018,1,1,b9653616-45c7-4695-845f-d3d8a4fb3be6
6008152,1,1,b4ea9e6c-b8b2-472f-ab51-4b223e622d1d,0a3f507b-1699-32b8-e044-0003ba298018,1,1,fb845bfe-ab5b-4670-a449-56dfc0d0b216
6032953,1,1,39ea99f6-f626-46ee-bf3a-ce93fb85a0b5,0a3f507b-16f6-32b8-e044-0003ba298018,1,1,61cb5c4f-919d-4542-9057-b422bb36d0b6
6007071,1,1,e535379a-f088-48e4-b3d7-211e694adc2d,40331d6a-8213-4538-9d66-9ebc64f6509f,1,1,b014a579-6eb9-4471-b747-771c86de3354
9968521,1,1,6e0c61d6-37b6-4cc9-8dd4-4919d57d0e6e,0a3f507a-d6ac-32b8-e044-0003ba298018,1,1,bdecd2fa-298e-4a08-975a-efbab7f189b4
9968529,1,1,9b8db7c6-5c54-43e7-8467-4a21f6ee8879,0a3f507a-d6b4-32b8-e044-0003ba298018,1,1,6e93da2a-a8da-4aea-9963-7b6361b447b8
6016134,1,1,eddb1502-6835-4f50-8d5c-f349f6cefac3,0a3f507b-1828-32b8-e044-0003ba298018,1,1,0ecaeca0-b740-4dc3-a99a-dd607d32709e
6029393,1,1,d058655b-d084-450e-ad44-9451de1ab2cf,0a3f507b-18f9-32b8-e044-0003ba298018,1,1,fc0cbf9e-7a05-44dc-94d1-44d27838825a
6015266,1,1,daf8e220-7c03-423f-8144-b408faee2758,0a3f507b-194c-32b8-e044-0003ba298018,1,1,499263c8-513a-439b-9a98-589296e161b2
6030025,1,1,4c4e84ad-d14b-4da8-90c3-b88af9304f93,0a3f507b-19d6-32b8-e044-0003ba298018,1,1,05682c1b-4a69-4a83-9500-246fa9490bda
6025516,1,1,ace67f96-fe8f-4eb5-8142-027bfb6bc09d,0a3f507b-1b24-32b8-e044-0003ba298018,1,1,38b4dd1c-e736-4099-bc29-76e5dda26221
6033100,1,1,13326a68-fde1-4095-83ce-dfe3f2f2d3e2,0a3f507a-9444-32b8-e044-0003ba298018,1,1,1210bbc9-0528-4c19-8050-56902d4a845f
6030242,2,1,09b92dc4-50cb-493c-8a65-1062d6153d99,0a3f507a-94c9-32b8-e044-0003ba298018,1,1,ccfd3530-5a95-4ce3-bbda-537020487b78
6030242,2,2,fc3b7547-ba81-40ce-a420-094a4fb57493,0a3f507a-94c9-32b8-e044-0003ba298018,1,1,ccfd3530-5a95-4ce3-bbda-537020487b78
6004282,1,1,194a705c-ffd4-4870-ae84-d27a19c0cdf9,0a3f507a-950e-32b8-e044-0003ba298018,1,1,189bdd14-83c5-4c08-a97c-858cd0dfaac3
6028085,2,1,86bb790a-9522-4ffe-907f-d0e6f6cb9f49,0a3f507a-9637-32b8-e044-0003ba298018,1,1,e1a744a1-a246-4b88-a28a-cf6830227c2f
6028085,2,2,f352419a-37a5-466c-abf4-c9493b920a22,0a3f507a-9637-32b8-e044-0003ba298018,1,1,e1a744a1-a246-4b88-a28a-cf6830227c2f
6003940,1,1,a3fa9fe2-c9bd-42c9-8f10-361bc90561f1,0a3f507a-96c1-32b8-e044-0003ba298018,1,1,707c67b5-c8e3-4021-a1dc-20bbec09e52a
6003449,1,1,fa706c19-9de6-4b33-aaf5-05cb97a6edfe,0a3f507a-96e6-32b8-e044-0003ba298018,1,1,daacf67b-bb5a-4f7b-aeb4-47a31c22544c
6027698,1,1,a63e3762-fc97-45f7-85e5-85584242796f,0a3f507a-973a-32b8-e044-0003ba298018,1,1,f28d685c-14db-48b1-b59a-3f262dceef77
6001088,2,1,b0f9e159-0454-499f-9a16-23f1f2436f22,0a3f507a-98fe-32b8-e044-0003ba298018,1,1,dbc88383-9a28-4c77-8b59-111324671dde
6001088,2,2,e46b7eb5-47ea-40a7-a6ad-e30add9ba24f,0a3f507a-98fe-32b8-e044-0003ba298018,1,1,dbc88383-9a28-4c77-8b59-111324671dde
